Product,Brand,Product Code,Price,Inward Date,Dispatch Date,Quantity Sold,Sales,Mobile customer id,Customer Name,Customer Location,Region,Processor Specification,RAM,ROM,SSD,stock in inventory,Product segmentation
Mobile Phone,Redmi,9CC7A7F5,159468,26-06-2024,05-08-2024,7,1116276,18673,Scott Thomas,Lopezmouth,North,Apple A-Series,32,1028,N/A,40,Gaming phone
Mobile Phone,Apple,FE2F0A13,192189,26-06-2024,12-07-2024,6,1153134,8468,Janet Hall,Matthewtown,East,MediaTek Dimensity,8,1028,N/A,16,Preimum phone
Mobile Phone,Apple,5BD86198,162011,26-06-2024,21-08-2024,7,1134077,14925,Michael Maxwell,Myersburgh,Central,Snapdragon 7s,16,256,N/A,56,Preimum phone
Mobile Phone,Google,3EA38DDC,81939,26-06-2024,18-08-2024,3,245817,2516,Brenda Harris,New Glendachester,South,MediaTek Dimensity,16,1028,N/A,53,High stroage phone
Mobile Phone,Lenovo,F99626E5,160506,26-06-2024,26-07-2024,3,481518,7631,Hayden Dean,New Holly,North,Snapdragon 8 Gen,16,512,N/A,30,Mid range phone
Mobile Phone,Redmi,9061CE56,143879,26-06-2024,23-07-2024,1,143879,10978,Justin Best PhD,New Maria,Central,MediaTek Dimensity,32,256,N/A,27,Gaming phone
Mobile Phone,Oppo,3290DE09,80367,26-06-2024,25-07-2024,8,642936,14808,Michael Ellis,New Mariastad,Central,Apple A-Series,12,256,N/A,29,Mid range phone
Mobile Phone,Vivo,97CE0E68,62098,26-06-2024,29-06-2024,3,186294,4731,Daisy Fleming,New Morganborough,Central,MediaTek Helio,32,128,N/A,3,Gaming phone
Mobile Phone,Google,773DAD46,145230,26-06-2024,26-07-2024,10,1452300,3709,Cheryl Evans,North Victoriamouth,Central,Apple A-Series,6,256,N/A,30,Preimum phone
Mobile Phone,Vivo,8905C98E,19943,26-06-2024,16-07-2024,1,19943,3585,Charles Jackson,Onealtown,East,Apple A-Series,8,64,N/A,20,Mid range phone
Mobile Phone,Nokia,F0E88C2B,96330,26-06-2024,10-08-2024,3,288990,12791,Leah Franklin,Orozcoland,West,MediaTek Dimensity,16,256,N/A,45,Mid range phone
Mobile Phone,Sony,D6EAAB5F,88403,26-06-2024,16-07-2024,5,442015,5263,David Johnson,Port Melanie,North,Samsung Exynos,8,512,N/A,20,Mid range phone
Mobile Phone,Vivo,12A4D7CA,43833,26-06-2024,03-08-2024,5,219165,2024,Barbara Sanford,Smithville,East,MediaTek Helio,8,1028,N/A,38,High stroage phone
Mobile Phone,Motorola,DEEC9944,9753,26-06-2024,04-07-2024,2,19506,21294,Victoria Miller,South Elizabethville,East,Snapdragon 7 Gen,32,256,N/A,8,Gaming phone
Mobile Phone,Motorola,A8340D99,115653,26-06-2024,24-08-2024,8,925224,18646,Scott Meadows,South Linda,East,Samsung Exynos,16,256,N/A,59,Preimum phone
Mobile Phone,Nokia,315D556C,196310,26-06-2024,02-08-2024,3,588930,5277,David Lewis,South Zachary,North,Snapdragon 8 Gen,8,128,N/A,37,Mid range phone
Mobile Phone,Redmi,5FC4B050,65505,26-06-2024,22-08-2024,4,262020,15997,Nicholas Delgado MD,West Kellychester,South,MediaTek Helio,6,1028,N/A,57,High stroage phone
Mobile Phone,Vivo,85AA9FDF,174953,26-06-2024,30-07-2024,7,1224671,14746,Michael Blair,Westport,North,Snapdragon 7s,12,64,N/A,34,Preimum phone
Mobile Phone,Nokia,F638197C,166121,27-06-2024,20-08-2024,4,664484,13274,Lorraine Wright,Albertborough,West,Samsung Exynos,8,256,N/A,54,Mid range phone
Mobile Phone,Nokia,70AD8055,15307,27-06-2024,01-08-2024,8,122456,15979,Nicholas Adams,Candicefort,East,Apple A-Series,4,512,N/A,35,Mid range phone
Mobile Phone,OnePlus,40896FB0,25734,27-06-2024,13-08-2024,7,180138,2925,Brittany Solis,Coxfurt,West,MediaTek Helio,32,512,N/A,47,Gaming phone
Mobile Phone,Motorola,5A76D04A,168346,27-06-2024,24-08-2024,1,168346,7090,Francis Harmon,Delgadoburgh,North,Apple A-Series,32,512,N/A,58,Gaming phone
Mobile Phone,OnePlus,58E0C9EB,108377,27-06-2024,14-08-2024,8,867016,9773,Joe Saunders,Hamiltonport,Central,MediaTek Dimensity,6,128,N/A,48,Preimum phone
Mobile Phone,Oppo,C643BFE8,52236,27-06-2024,21-08-2024,1,52236,21216,Vicki Morris DDS,Marystad,Central,Snapdragon 7s,6,512,N/A,55,Mid range phone
Mobile Phone,Motorola,ECC696F0,197972,27-06-2024,07-08-2024,6,1187832,6214,Dr. Michelle Bell,Meyerborough,East,MediaTek Dimensity,8,64,N/A,41,Preimum phone
Mobile Phone,Oppo,1C72BD64,113170,27-06-2024,02-08-2024,7,792190,8704,Jason Ward,Michaelfurt,North,MediaTek Helio,6,1028,N/A,36,High stroage phone
Mobile Phone,Google,08C617A2,157529,27-06-2024,13-08-2024,5,787645,14978,Michael Powell,New Bryan,West,MediaTek Dimensity,12,256,N/A,47,Preimum phone
Mobile Phone,Redmi,F15D6522,43060,27-06-2024,29-06-2024,10,430600,15104,Michele Lee,New Thomas,South,MediaTek Helio,8,512,N/A,2,Mid range phone
Mobile Phone,Samsung,628C5241,156311,27-06-2024,31-07-2024,3,468933,9482,Jessica Joyce,North Angela,East,MediaTek Dimensity,32,512,N/A,34,Gaming phone
Mobile Phone,Sony,A42A9DE5,182331,27-06-2024,26-07-2024,4,729324,9918,John James,North Beth,West,Snapdragon 8 Gen,4,256,N/A,29,Preimum phone
Mobile Phone,Apple,7585E24C,125346,27-06-2024,21-08-2024,4,501384,242,Alan Wilson,North Christopherside,West,Snapdragon 7s,8,256,N/A,55,Mid range phone
Mobile Phone,Samsung,ED0D0F9E,57295,27-06-2024,04-08-2024,1,57295,20098,Taylor Nelson,Parkerborough,Central,MediaTek Helio,8,512,N/A,38,Mid range phone
Mobile Phone,Samsung,29377D3D,96070,27-06-2024,14-08-2024,5,480350,17549,Robert Holmes,Russelltown,Central,Snapdragon 7 Gen,16,64,N/A,48,Mid range phone
Mobile Phone,Nokia,683D221B,147665,27-06-2024,21-08-2024,1,147665,20122,Teresa Brooks,Smithton,East,MediaTek Helio,16,128,N/A,55,Mid range phone
Mobile Phone,Oppo,A1C7210C,59616,27-06-2024,03-08-2024,4,238464,1519,Anthony Carroll,Terrellland,North,Samsung Exynos,6,1028,N/A,37,High stroage phone
Mobile Phone,Motorola,24259309,44712,27-06-2024,18-08-2024,6,268272,1841,Ashley Lee,Torresland,South,Snapdragon 8 Gen,16,256,N/A,52,Mid range phone
Mobile Phone,Apple,D59DEF02,180354,27-06-2024,26-07-2024,4,721416,13150,Lisa Sloan,West Jessicaland,North,Snapdragon 7 Gen,8,512,N/A,29,Preimum phone
Mobile Phone,iQOO,3BB0C119,51283,27-06-2024,01-08-2024,2,102566,20406,Thomas Riley,West Kimberly,Central,Apple A-Series,32,128,N/A,35,Gaming phone
Mobile Phone,Samsung,2534DDF3,151536,27-06-2024,17-08-2024,2,303072,10578,Joseph Washington,West Robertview,East,Snapdragon 7s,12,256,N/A,51,Mid range phone
Mobile Phone,Vivo,15DB59D9,36265,28-06-2024,02-07-2024,4,145060,1951,Austin Larsen,Beasleyberg,North,Apple A-Series,4,128,N/A,4,Mid range phone
Mobile Phone,Samsung,AFC4D6C2,105667,28-06-2024,29-07-2024,4,422668,1837,Ashley Knox,Brettport,East,Apple A-Series,12,1028,N/A,31,High stroage phone
Mobile Phone,Realme,FAD44969,194704,28-06-2024,05-07-2024,10,1947040,10528,Joseph Perkins,East Brianmouth,Central,Snapdragon 7s,4,256,N/A,7,Preimum phone
Mobile Phone,Nokia,479A787D,189118,28-06-2024,10-08-2024,8,1512944,7478,Gregory Crawford,East Christinechester,North,MediaTek Helio,32,64,N/A,43,Preimum phone
Mobile Phone,iQOO,DD9979FF,166054,28-06-2024,24-08-2024,4,664216,3414,Catherine Church,East Leslie,South,Apple A-Series,16,1028,N/A,57,High stroage phone
Mobile Phone,Apple,69E4725B,15768,28-06-2024,17-07-2024,1,15768,17815,Roger Simon,Gregorymouth,North,Apple A-Series,16,128,N/A,19,Mid range phone
Mobile Phone,Motorola,3C275A87,149550,28-06-2024,08-08-2024,3,448650,5607,Debra Valencia,Hamptonberg,West,Snapdragon 8 Gen,12,64,N/A,41,Mid range phone
Mobile Phone,Nokia,A9FF2FB1,115218,28-06-2024,27-07-2024,3,345654,2092,Benjamin Hughes,Hickshaven,Central,Snapdragon 7 Gen,8,512,N/A,29,Mid range phone
Mobile Phone,Lenovo,0C538F08,163124,28-06-2024,09-08-2024,3,489372,356,Alexander Ward,Juliestad,East,Snapdragon 8 Gen,32,256,N/A,42,Gaming phone
Mobile Phone,Redmi,990AB725,114770,28-06-2024,15-07-2024,3,344310,2820,Briana Smith,Justinstad,Central,Samsung Exynos,32,256,N/A,17,Gaming phone
Mobile Phone,Google,28B0CC1D,16605,28-06-2024,13-07-2024,2,33210,5856,Diane Brewer,Lake Alan,East,Samsung Exynos,12,64,N/A,15,Mid range phone
Mobile Phone,Nokia,20D3F0A0,68318,28-06-2024,19-07-2024,6,409908,6053,Donna Wright,Lake Charlestown,East,Snapdragon 7 Gen,8,256,N/A,21,Mid range phone
Mobile Phone,iQOO,D7DD3A5B,49668,28-06-2024,01-08-2024,10,496680,2440,Brandon Simmons,Lake Jason,West,Snapdragon 8 Gen,6,256,N/A,34,Mid range phone
Mobile Phone,OnePlus,AD543DED,30495,28-06-2024,23-08-2024,8,243960,3235,Carmen Smith,Lake Jimmyfurt,West,Snapdragon 8 Gen,6,128,N/A,56,Mid range phone
Mobile Phone,Realme,BE967E58,69589,28-06-2024,29-06-2024,4,278356,6970,Erin Taylor,Lake Seanton,East,Snapdragon 7s,32,128,N/A,1,Gaming phone
Mobile Phone,Motorola,3DE7D18E,61667,28-06-2024,11-08-2024,9,555003,4220,Christopher Young,Lewismouth,South,Snapdragon 7s,6,128,N/A,44,Mid range phone
Mobile Phone,Apple,879D199C,111453,28-06-2024,26-08-2024,7,780171,15066,Michael Whitehead,Liuborough,West,Apple A-Series,32,128,N/A,59,Gaming phone
Mobile Phone,Huawei,25F03796,105851,28-06-2024,15-07-2024,2,211702,18935,Sharon Love,Longburgh,North,MediaTek Dimensity,12,1028,N/A,17,High stroage phone
Mobile Phone,Samsung,BAFE0E85,176072,28-06-2024,04-08-2024,4,704288,1973,Autumn Taylor,Masonstad,Central,Samsung Exynos,16,512,N/A,37,Preimum phone
Mobile Phone,Apple,F74B8482,14797,28-06-2024,21-07-2024,8,118376,8880,Jeffrey Morris,Michaelfurt,North,MediaTek Helio,32,512,N/A,23,Gaming phone
Mobile Phone,Vivo,6FC77D2D,131828,28-06-2024,07-08-2024,1,131828,650,Amanda Butler,Michaelmouth,West,Snapdragon 7 Gen,6,64,N/A,40,Mid range phone
Mobile Phone,Lenovo,9E6A87C6,197943,28-06-2024,22-07-2024,1,197943,15007,Michael Santiago,Nathanview,Central,Samsung Exynos,32,512,N/A,24,Gaming phone
Mobile Phone,Redmi,7C72DF16,18056,28-06-2024,09-07-2024,10,180560,14244,Matthew Mcclure Jr.,New April,Central,Snapdragon 7s,32,512,N/A,11,Gaming phone
Mobile Phone,Samsung,4DE07E3C,104885,28-06-2024,03-07-2024,7,734195,459,Alice Lopez,New Margaretton,South,MediaTek Dimensity,12,512,N/A,5,Preimum phone
Mobile Phone,Google,78B4FB22,72377,28-06-2024,14-07-2024,8,579016,9695,Joan Garrett,New Matthew,South,Snapdragon 8 Gen,8,512,N/A,16,Mid range phone
Mobile Phone,Nokia,C5063109,44902,28-06-2024,10-07-2024,6,269412,3748,Cheyenne Wells,North Helenchester,East,Snapdragon 8 Gen,12,256,N/A,12,Mid range phone
Mobile Phone,Apple,442D8BA4,18472,28-06-2024,27-08-2024,5,92360,4738,Dakota Estes,North Jill,South,Apple A-Series,12,256,N/A,60,Mid range phone
Mobile Phone,OnePlus,F9BA8F01,140830,28-06-2024,01-07-2024,9,1267470,5348,David Richardson,North Jose,West,Apple A-Series,4,128,N/A,3,Preimum phone
Mobile Phone,Redmi,867CF49E,94576,28-06-2024,18-08-2024,6,567456,15277,Miguel Day Jr.,Port Laurafort,North,MediaTek Dimensity,32,256,N/A,51,Gaming phone
Mobile Phone,Redmi,8AAB1AC1,22768,28-06-2024,26-07-2024,4,91072,9970,John Moran,Port Tina,East,MediaTek Dimensity,12,512,N/A,28,Mid range phone
Mobile Phone,Redmi,32ED5D7E,56162,28-06-2024,11-07-2024,2,112324,1640,Anthony Wright,Smithfurt,East,MediaTek Helio,12,1028,N/A,13,High stroage phone
Mobile Phone,Apple,E83637FC,80185,28-06-2024,21-07-2024,4,320740,714,Amanda Miller,Smithmouth,Central,Snapdragon 7s,6,512,N/A,23,Mid range phone
Mobile Phone,Samsung,022CC42E,10593,28-06-2024,25-07-2024,7,74151,10810,Judith Rivera,South Paula,North,MediaTek Dimensity,12,1028,N/A,27,High stroage phone
Mobile Phone,Redmi,C234136B,154741,28-06-2024,12-07-2024,2,309482,17564,Robert Johnson,West Jeremy,North,Snapdragon 7s,32,512,N/A,14,Gaming phone
Mobile Phone,OnePlus,B16044F1,137900,28-06-2024,21-07-2024,8,1103200,3803,Christian Williams,West Paul,North,Apple A-Series,6,128,N/A,23,Preimum phone
Mobile Phone,OnePlus,6E038409,83213,29-06-2024,02-08-2024,6,499278,21277,Victoria Harmon,Alectown,South,Apple A-Series,6,256,N/A,34,Mid range phone
Mobile Phone,Realme,8EFC590F,147821,29-06-2024,04-07-2024,2,295642,1077,Andrea Williams,Annastad,North,Snapdragon 7s,12,256,N/A,5,Mid range phone
Mobile Phone,Apple,F4FB378B,84438,29-06-2024,03-08-2024,7,591066,5990,Donna Bridges,Austinbury,West,MediaTek Dimensity,8,256,N/A,35,Mid range phone
Mobile Phone,OnePlus,44C46DF2,121539,29-06-2024,23-07-2024,5,607695,2037,Barbara Williams,Averyside,Central,Apple A-Series,32,1028,N/A,24,Gaming phone
Mobile Phone,Sony,B9F7A8E5,178041,29-06-2024,06-07-2024,2,356082,4658,Cynthia Boyd,Brianbury,West,Snapdragon 7 Gen,8,128,N/A,7,Mid range phone
Mobile Phone,Google,3CE1C680,71061,29-06-2024,07-07-2024,10,710610,1753,Ashlee Torres,Brittanymouth,North,Apple A-Series,6,256,N/A,8,Preimum phone
Mobile Phone,Realme,365CDB87,109177,29-06-2024,06-07-2024,1,109177,851,Amber Wilson,Caldwellville,North,MediaTek Dimensity,4,256,N/A,7,Mid range phone
Mobile Phone,OnePlus,AFFCDB1D,99679,29-06-2024,12-07-2024,10,996790,14935,Michael Meyer,Danielmouth,West,Samsung Exynos,32,1028,N/A,13,Gaming phone
Mobile Phone,Redmi,8A7A0CE7,162830,29-06-2024,13-08-2024,6,976980,13753,Marissa Diaz,Darrenfort,South,Samsung Exynos,6,128,N/A,45,Preimum phone
Mobile Phone,Vivo,EBB50DF4,160374,29-06-2024,23-07-2024,9,1443366,7770,Helen Davis,East Kylie,Central,MediaTek Dimensity,16,1028,N/A,24,Preimum phone
Mobile Phone,Samsung,4F620335,103599,29-06-2024,06-08-2024,8,828792,16624,Paula Cobb,Garyport,South,Snapdragon 7s,12,256,N/A,38,Preimum phone
Mobile Phone,Apple,3.36E+11,83454,29-06-2024,27-07-2024,5,417270,2847,Brianna Rogers,Jacobhaven,East,Samsung Exynos,6,1028,N/A,28,High stroage phone
Mobile Phone,iQOO,A3A0E9AE,39953,29-06-2024,03-07-2024,3,119859,6772,Eric Morales,Jeffreyland,East,MediaTek Dimensity,8,256,N/A,4,Mid range phone
Mobile Phone,Apple,43CF19D8,139208,29-06-2024,08-08-2024,1,139208,2827,Brianna Fields,Joshualand,West,MediaTek Dimensity,32,256,N/A,40,Gaming phone
Mobile Phone,Sony,F7D4D8AF,170793,29-06-2024,24-07-2024,8,1366344,6375,Edward Curry,Lake Amy,West,Apple A-Series,4,256,N/A,25,Preimum phone
Mobile Phone,Samsung,8C7663EE,197486,29-06-2024,27-08-2024,10,1974860,673,Amanda Hawkins,Lake Stephenville,Central,Snapdragon 7 Gen,12,1028,N/A,59,Preimum phone
Mobile Phone,Motorola,B32590F6,163785,29-06-2024,02-07-2024,9,1474065,5248,David Horne,Nelsonside,West,Snapdragon 7 Gen,32,64,N/A,3,Preimum phone
Mobile Phone,Huawei,861C42DF,128134,29-06-2024,18-07-2024,5,640670,21051,Tyler Leon,New Julieborough,North,Samsung Exynos,32,64,N/A,19,Gaming phone
Mobile Phone,Huawei,C7B45DB2,72877,29-06-2024,08-07-2024,7,510139,19844,Suzanne Lee,New Megan,East,Snapdragon 7s,4,512,N/A,9,Mid range phone
Mobile Phone,iQOO,8A6C41FD,124321,29-06-2024,06-08-2024,3,372963,9178,Jennifer Smith,New Robert,Central,Samsung Exynos,16,256,N/A,38,Mid range phone
Mobile Phone,Redmi,0A1786E6,146376,29-06-2024,31-07-2024,3,439128,2901,Brittany Hunt,New Shanefurt,Central,MediaTek Helio,4,128,N/A,32,Mid range phone
Mobile Phone,Samsung,DC7691BB,141686,29-06-2024,01-08-2024,8,1133488,12963,Lindsay Allen,New Travis,South,MediaTek Helio,12,1028,N/A,33,Preimum phone
Mobile Phone,Motorola,B39FC894,16390,29-06-2024,26-08-2024,10,163900,3337,Casey Gilbert,North Crystal,Central,Samsung Exynos,12,128,N/A,58,Mid range phone
Mobile Phone,Vivo,3ED39C7A,15004,29-06-2024,05-08-2024,7,105028,19205,Spencer Burnett,North Deniseville,East,Snapdragon 7 Gen,8,256,N/A,37,Mid range phone
Mobile Phone,Redmi,8A06FE20,189183,29-06-2024,02-07-2024,3,567549,10393,Joseph Atkinson,North Justinchester,East,Snapdragon 7s,4,512,N/A,3,Mid range phone
Mobile Phone,Huawei,117F9B0C,139649,29-06-2024,09-07-2024,5,698245,11469,Katie Glover,Parkerland,East,MediaTek Dimensity,6,128,N/A,10,Mid range phone
Mobile Phone,Google,F84F2547,31785,29-06-2024,28-08-2024,4,127140,2507,Brenda Day,Ponceville,North,Apple A-Series,12,256,N/A,60,Mid range phone
Mobile Phone,iQOO,B992EE71,90343,29-06-2024,16-07-2024,5,451715,13269,Lorraine Johnson,Port Michaelview,Central,MediaTek Dimensity,4,256,N/A,17,Mid range phone
Mobile Phone,Google,D17DCE0D,8350,29-06-2024,11-08-2024,4,33400,14373,Meagan Phillips,Port Robert,North,Snapdragon 7 Gen,8,256,N/A,43,Mid range phone
Mobile Phone,Google,64A87326,179136,29-06-2024,21-07-2024,7,1253952,5777,Desiree Watts,Reidport,East,Snapdragon 7 Gen,12,64,N/A,22,Preimum phone
Mobile Phone,Samsung,F95A6637,54674,29-06-2024,17-08-2024,7,382718,4340,Cody Wood,Schaeferfurt,West,Samsung Exynos,6,1028,N/A,49,High stroage phone
Mobile Phone,Redmi,5EA83292,87359,29-06-2024,15-07-2024,9,786231,9505,Jessica Mcgee,South David,North,Snapdragon 8 Gen,4,128,N/A,16,Preimum phone
Mobile Phone,OnePlus,E2347FA0,75855,29-06-2024,18-07-2024,3,227565,16703,Peter Schmitt,South Nicholasville,East,Snapdragon 7 Gen,6,128,N/A,19,Mid range phone
Mobile Phone,Nokia,B765A1FD,5390,29-06-2024,17-07-2024,9,48510,7171,Gabriel Lopez,South Shawn,East,Samsung Exynos,8,64,N/A,18,Mid range phone
Mobile Phone,Redmi,EE3922DB,132749,29-06-2024,04-08-2024,5,663745,10803,Juan Williamson Jr.,Tanyashire,North,MediaTek Helio,6,256,N/A,36,Mid range phone
Mobile Phone,OnePlus,7E86C78D,188221,29-06-2024,13-08-2024,5,941105,16540,Paul Delgado,Thomasstad,Central,Snapdragon 8 Gen,8,1028,N/A,45,High stroage phone
Mobile Phone,iQOO,60B11A62,161205,29-06-2024,22-08-2024,6,967230,20595,Timothy Martinez,Tiffanyfurt,South,Apple A-Series,16,256,N/A,54,Preimum phone
Mobile Phone,Realme,E672C8E6,38875,29-06-2024,14-07-2024,1,38875,19417,Stephanie Ramirez,Timothyshire,East,Apple A-Series,16,512,N/A,15,Mid range phone
Mobile Phone,Nokia,23E22C07,164996,29-06-2024,19-07-2024,5,824980,6879,Erik Brown,Tylerton,East,Apple A-Series,16,256,N/A,20,Preimum phone
Mobile Phone,Sony,3D9980EA,109737,29-06-2024,19-07-2024,4,438948,2717,Brian Lamb,West Josephmouth,East,Snapdragon 8 Gen,8,256,N/A,20,Mid range phone
Mobile Phone,Vivo,EFFE194E,192428,29-06-2024,20-08-2024,6,1154568,5928,Donald Davis,Willisstad,Central,Samsung Exynos,12,128,N/A,52,Preimum phone
Mobile Phone,Nokia,671BC18F,154082,29-06-2024,12-08-2024,3,462246,17185,Reginald Watson,Youngborough,South,Snapdragon 7s,16,1028,N/A,44,High stroage phone
Mobile Phone,Redmi,B35AA92E,141921,30-06-2024,13-07-2024,5,709605,19760,Susan Duke,Allisonport,North,Snapdragon 7s,6,1028,N/A,13,High stroage phone
Mobile Phone,iQOO,9A2EC082,180059,30-06-2024,15-08-2024,6,1080354,1935,Austin Burgess,Amyville,North,Snapdragon 7 Gen,16,256,N/A,46,Preimum phone
Mobile Phone,Realme,1F0E36D3,103192,30-06-2024,08-08-2024,4,412768,5410,Dawn Baker,Dixonton,Central,Snapdragon 7s,12,512,N/A,39,Mid range phone
Mobile Phone,Motorola,31A95C0F,151261,30-06-2024,20-08-2024,8,1210088,16668,Peter Aguirre,Dustintown,North,Samsung Exynos,6,128,N/A,51,Preimum phone
Mobile Phone,Google,62435371,164749,30-06-2024,05-08-2024,9,1482741,3001,Bruce Lee,East Jeffreyport,Central,MediaTek Dimensity,32,1028,N/A,36,Preimum phone
Mobile Phone,Realme,AC2DF5DD,37259,30-06-2024,02-08-2024,4,149036,10425,Joseph David,Elijahborough,South,Snapdragon 8 Gen,16,512,N/A,33,Mid range phone
Mobile Phone,Motorola,AD46D41D,131750,30-06-2024,27-07-2024,9,1185750,15669,Mrs. Angela Johnson,Elizabethmouth,North,Snapdragon 7 Gen,4,64,N/A,27,Preimum phone
Mobile Phone,Huawei,8CFF4B2D,194012,30-06-2024,02-08-2024,8,1552096,10428,Joseph Dennis,Hernandezland,East,Snapdragon 8 Gen,8,64,N/A,33,Preimum phone
Mobile Phone,Lenovo,5595C7CD,5171,30-06-2024,02-07-2024,5,25855,20989,Trevor Warren,Jamesburgh,West,MediaTek Dimensity,8,64,N/A,2,Mid range phone
Mobile Phone,Redmi,8D2522FF,39815,30-06-2024,17-08-2024,7,278705,12455,Kyle Obrien,Jenkinsmouth,East,MediaTek Dimensity,32,1028,N/A,48,Gaming phone
Mobile Phone,Samsung,3A83C900,131945,30-06-2024,08-07-2024,5,659725,17981,Ruth Medina,Jenniferton,West,Apple A-Series,12,128,N/A,8,Mid range phone
Mobile Phone,Sony,CB0C7E9A,32117,30-06-2024,07-07-2024,6,192702,10566,Joseph Trevino,Johnsonport,West,Snapdragon 7 Gen,32,1028,N/A,7,Gaming phone
Mobile Phone,Apple,DBCB2719,80867,30-06-2024,01-07-2024,3,242601,18838,Shannon Chapman,Johnsonshire,North,Snapdragon 8 Gen,12,1028,N/A,1,High stroage phone
Mobile Phone,Oppo,F72F80FD,160116,30-06-2024,04-08-2024,7,1120812,639,Amanda Bailey,Lake Denise,Central,MediaTek Helio,32,1028,N/A,35,Gaming phone
Mobile Phone,Apple,6F513FB0,22881,30-06-2024,06-08-2024,9,205929,18663,Scott Richardson,Lake Lauren,North,MediaTek Dimensity,6,1028,N/A,37,High stroage phone
Mobile Phone,OnePlus,3DC226B7,17926,30-06-2024,21-07-2024,10,179260,14642,Melissa Nixon,Lake Patrickville,Central,Snapdragon 7 Gen,16,512,N/A,21,Mid range phone
Mobile Phone,Nokia,A1FF70F3,30994,30-06-2024,22-07-2024,5,154970,7086,Frances Rogers,Lewisville,Central,Apple A-Series,12,1028,N/A,22,High stroage phone
Mobile Phone,Apple,F77B7A83,35636,30-06-2024,26-07-2024,7,249452,10299,Jordan Robinson,New Jamesborough,Central,Snapdragon 8 Gen,8,1028,N/A,26,High stroage phone
Mobile Phone,OnePlus,B8EB4CF8,115569,30-06-2024,19-07-2024,2,231138,21006,Troy Davis,New Kevin,Central,Snapdragon 7s,12,512,N/A,19,Mid range phone
Mobile Phone,Huawei,8AF1EE63,191756,30-06-2024,07-07-2024,8,1534048,10335,Jose Campos,New Mark,South,Samsung Exynos,6,1028,N/A,7,Preimum phone
Mobile Phone,Huawei,86E675B1,110576,30-06-2024,10-08-2024,7,774032,108,Adam Contreras,New Samanthaburgh,East,Snapdragon 8 Gen,12,256,N/A,41,Preimum phone
Mobile Phone,Huawei,9FA991F7,106040,30-06-2024,02-08-2024,10,1060400,1609,Anthony Simmons,North Donaldport,South,Snapdragon 7 Gen,8,256,N/A,33,Preimum phone
Mobile Phone,Nokia,ED60AB2B,174022,30-06-2024,05-07-2024,9,1566198,2339,Brandi Cook,North James,North,Snapdragon 7 Gen,16,64,N/A,5,Preimum phone
Mobile Phone,Motorola,5FA79DA5,164368,30-06-2024,06-07-2024,8,1314944,19067,Shelby Lawrence,North Miranda,North,Apple A-Series,4,128,N/A,6,Preimum phone
Mobile Phone,Samsung,1901E8FE,179995,30-06-2024,19-07-2024,2,359990,14062,Mary Morgan,Paulshire,North,MediaTek Helio,32,256,N/A,19,Gaming phone
Mobile Phone,Google,05FB6B37,184161,30-06-2024,09-07-2024,9,1657449,14877,Michael Hurley,Port Jefffurt,North,Snapdragon 7 Gen,16,1028,N/A,9,Preimum phone
Mobile Phone,Sony,0C118946,136430,30-06-2024,26-07-2024,4,545720,7396,Glenda Farmer,Ronnieburgh,South,Snapdragon 8 Gen,4,256,N/A,26,Mid range phone
Mobile Phone,Nokia,321E9308,108566,30-06-2024,22-08-2024,3,325698,17895,Ronnie Erickson,Saramouth,East,Apple A-Series,12,256,N/A,53,Mid range phone
Mobile Phone,Sony,650A2AF9,103650,30-06-2024,17-07-2024,5,518250,19046,Sheila Price,South Laurenhaven,West,Apple A-Series,32,256,N/A,17,Gaming phone
